order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-05411,2023-11-14,2023,Q4,11,November,North America,Canada,Electronics,Laptops,Corporate,1,1011.7,1011.7,637.81,373.89,36.96
ORD-01087,2023-11-14,2023,Q4,11,November,Europe,France,Clothing,Jackets,Home Office,9,283.68,2553.12,1685.39,867.73,33.99
ORD-01082,2023-11-15,2023,Q4,11,November,North America,Canada,Electronics,Laptops,Corporate,3,1288.11,3864.33,2429.07,1435.26,37.14
ORD-00927,2023-11-15,2023,Q4,11,November,Europe,UK,Office Supplies,Notebooks,Home Office,5,226.11,1130.55,629.93,500.62,44.28
ORD-04484,2023-11-15,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Notebooks,Consumer,1,74.66,74.66,50.39,24.27,32.51
ORD-03144,2023-11-15,2023,Q4,11,November,Europe,Italy,Furniture,Shelves,Home Office,9,1212.38,10911.42,6762.24,4149.18,38.03
ORD-05260,2023-11-15,2023,Q4,11,November,Asia Pacific,India,Furniture,Desks,Corporate,6,459.06,2754.36,2143.66,610.7,22.17
ORD-03850,2023-11-16,2023,Q4,11,November,Asia Pacific,China,Electronics,Smartphones,Home Office,5,1497.34,7486.7,3897.93,3588.77,47.94
ORD-02104,2023-11-16,2023,Q4,11,November,Latin America,Argentina,Furniture,Chairs,Corporate,10,339.39,3393.9,2482.03,911.87,26.87
ORD-03943,2023-11-16,2023,Q4,11,November,Asia Pacific,China,Electronics,Smartphones,Consumer,9,1665.27,14987.43,7923.22,7064.21,47.13
ORD-03275,2023-11-16,2023,Q4,11,November,Latin America,Brazil,Furniture,Chairs,Corporate,4,1348.71,5394.84,2729.29,2665.55,49.41
ORD-08567,2023-11-16,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Corporate,9,277.28,2495.52,1560.74,934.78,37.46
ORD-06700,2023-11-16,2023,Q4,11,November,North America,Mexico,Furniture,Shelves,Home Office,1,153.62,153.62,85.34,68.28,44.45
ORD-01696,2023-11-16,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Notebooks,Corporate,9,116.71,1050.39,709.73,340.66,32.43
ORD-04102,2023-11-16,2023,Q4,11,November,Asia Pacific,India,Furniture,Shelves,Corporate,6,269.52,1617.12,1048.74,568.38,35.15
ORD-02184,2023-11-17,2023,Q4,11,November,Europe,France,Electronics,Smartphones,Corporate,2,282.23,564.46,381.48,182.98,32.42
ORD-05671,2023-11-17,2023,Q4,11,November,Europe,Spain,Clothing,Jackets,Consumer,5,285.46,1427.3,886.66,540.64,37.88
ORD-02734,2023-11-17,2023,Q4,11,November,Asia Pacific,China,Furniture,Shelves,Corporate,5,1191.28,5956.4,4541.76,1414.64,23.75
ORD-09705,2023-11-17,2023,Q4,11,November,Latin America,Colombia,Electronics,Laptops,Corporate,4,1602.84,6411.36,4786.23,1625.13,25.35
ORD-07989,2023-11-17,2023,Q4,11,November,Latin America,Brazil,Furniture,Chairs,Consumer,5,1238.74,6193.7,4405.31,1788.39,28.87
ORD-01853,2023-11-17,2023,Q4,11,November,North America,USA,Electronics,Accessories,Consumer,10,1150.06,11500.6,7987.0,3513.6,30.55
ORD-00157,2023-11-17,2023,Q4,11,November,North America,Canada,Electronics,Accessories,Corporate,10,711.46,7114.6,5421.21,1693.39,23.8
ORD-05086,2023-11-17,2023,Q4,11,November,Asia Pacific,China,Furniture,Shelves,Home Office,4,1363.02,5452.08,3641.69,1810.39,33.21
ORD-01342,2023-11-17,2023,Q4,11,November,Asia Pacific,China,Furniture,Shelves,Consumer,8,528.79,4230.32,2809.07,1421.25,33.6
ORD-00616,2023-11-18,2023,Q4,11,November,Latin America,Argentina,Electronics,Tablets,Consumer,6,1216.9,7301.4,4866.77,2434.63,33.34
ORD-08896,2023-11-18,2023,Q4,11,November,Europe,Germany,Furniture,Chairs,Home Office,3,396.94,1190.82,619.23,571.59,48.0
ORD-00169,2023-11-18,2023,Q4,11,November,Europe,France,Electronics,Tablets,Consumer,8,1851.31,14810.48,10497.99,4312.49,29.12
ORD-02194,2023-11-18,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Printers,Corporate,4,200.66,802.64,473.21,329.43,41.04
ORD-03496,2023-11-18,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Consumer,1,39.62,39.62,21.37,18.25,46.06
ORD-07334,2023-11-18,2023,Q4,11,November,Latin America,Argentina,Furniture,Sofas,Corporate,10,1430.45,14304.5,10695.95,3608.55,25.23
ORD-02968,2023-11-19,2023,Q4,11,November,North America,Mexico,Office Supplies,Pens,Home Office,3,276.13,828.39,641.43,186.96,22.57
ORD-08624,2023-11-19,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Printers,Home Office,7,38.64,270.48,180.13,90.35,33.4
ORD-02139,2023-11-19,2023,Q4,11,November,Europe,UK,Furniture,Sofas,Corporate,8,619.01,4952.08,3948.48,1003.6,20.27
ORD-06592,2023-11-19,2023,Q4,11,November,Europe,Italy,Furniture,Shelves,Consumer,5,456.21,2281.05,1380.64,900.41,39.47
ORD-00909,2023-11-19,2023,Q4,11,November,Asia Pacific,India,Office Supplies,Pens,Consumer,1,40.41,40.41,26.22,14.19,35.12
ORD-08058,2023-11-19,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Notebooks,Consumer,3,136.6,409.8,235.59,174.21,42.51
ORD-01185,2023-11-19,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Notebooks,Consumer,5,202.39,1011.95,616.57,395.38,39.07
ORD-00714,2023-11-19,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Notebooks,Corporate,9,150.98,1358.82,1022.61,336.21,24.74
ORD-02795,2023-11-19,2023,Q4,11,November,Europe,UK,Electronics,Accessories,Consumer,7,1274.26,8919.82,7044.37,1875.45,21.03
ORD-03036,2023-11-20,2023,Q4,11,November,Latin America,Argentina,Electronics,Tablets,Home Office,8,385.49,3083.92,1867.21,1216.71,39.45
ORD-04522,2023-11-20,2023,Q4,11,November,Europe,France,Office Supplies,Pens,Corporate,6,264.27,1585.62,1084.18,501.44,31.62
ORD-07655,2023-11-20,2023,Q4,11,November,Asia Pacific,India,Office Supplies,Paper,Home Office,5,189.79,948.95,679.18,269.77,28.43
ORD-06850,2023-11-20,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Corporate,8,155.67,1245.36,809.92,435.44,34.96
ORD-06347,2023-11-20,2023,Q4,11,November,Latin America,Argentina,Electronics,Smartphones,Consumer,6,1906.26,11437.56,6063.38,5374.18,46.99
ORD-03660,2023-11-20,2023,Q4,11,November,North America,Mexico,Electronics,Smartphones,Corporate,10,1699.97,16999.7,10599.91,6399.79,37.65
ORD-07696,2023-11-20,2023,Q4,11,November,Asia Pacific,India,Furniture,Chairs,Home Office,2,367.28,734.56,511.21,223.35,30.41
ORD-04376,2023-11-20,2023,Q4,11,November,Latin America,Argentina,Furniture,Sofas,Home Office,1,231.73,231.73,161.98,69.75,30.1
ORD-09756,2023-11-20,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Pens,Consumer,9,235.67,2121.03,1495.56,625.47,29.49
ORD-04006,2023-11-20,2023,Q4,11,November,Asia Pacific,China,Electronics,Smartphones,Consumer,4,1194.38,4777.52,3112.04,1665.48,34.86
ORD-00924,2023-11-20,2023,Q4,11,November,Latin America,Argentina,Clothing,Jackets,Corporate,8,216.3,1730.4,1029.77,700.63,40.49
ORD-06408,2023-11-20,2023,Q4,11,November,Europe,Italy,Office Supplies,Printers,Corporate,8,223.15,1785.2,1190.27,594.93,33.33
ORD-03989,2023-11-20,2023,Q4,11,November,North America,Canada,Office Supplies,Paper,Home Office,9,263.13,2368.17,1246.63,1121.54,47.36
ORD-04485,2023-11-21,2023,Q4,11,November,Latin America,Argentina,Furniture,Chairs,Consumer,7,186.33,1304.31,730.75,573.56,43.97
ORD-09395,2023-11-21,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Printers,Corporate,3,213.07,639.21,389.66,249.55,39.04
ORD-03317,2023-11-21,2023,Q4,11,November,North America,Canada,Clothing,Jackets,Consumer,9,40.85,367.65,272.18,95.47,25.97
ORD-07001,2023-11-21,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Pants,Home Office,4,406.62,1626.48,852.58,773.9,47.58
ORD-06598,2023-11-21,2023,Q4,11,November,North America,USA,Furniture,Sofas,Home Office,5,1407.75,7038.75,4894.14,2144.61,30.47
ORD-08939,2023-11-21,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Shirts,Corporate,10,288.7,2887.0,1925.56,961.44,33.3
ORD-06024,2023-11-21,2023,Q4,11,November,Latin America,Colombia,Clothing,Shoes,Consumer,5,233.62,1168.1,905.11,262.99,22.51
ORD-02950,2023-11-22,2023,Q4,11,November,North America,Canada,Electronics,Tablets,Home Office,1,774.43,774.43,471.13,303.3,39.16
ORD-02412,2023-11-22,2023,Q4,11,November,Asia Pacific,Japan,Electronics,Tablets,Corporate,7,1256.04,8792.28,5812.16,2980.12,33.89
ORD-01939,2023-11-22,2023,Q4,11,November,Europe,Spain,Electronics,Smartphones,Consumer,5,1019.62,5098.1,3736.88,1361.22,26.7
ORD-01631,2023-11-22,2023,Q4,11,November,Europe,Spain,Clothing,Shirts,Corporate,9,174.98,1574.82,1154.58,420.24,26.68
ORD-00953,2023-11-22,2023,Q4,11,November,Europe,Germany,Furniture,Chairs,Consumer,3,1215.69,3647.07,2615.69,1031.38,28.28
ORD-08284,2023-11-22,2023,Q4,11,November,North America,Canada,Office Supplies,Notebooks,Home Office,2,96.1,192.2,110.14,82.06,42.7
ORD-01509,2023-11-22,2023,Q4,11,November,Latin America,Colombia,Clothing,Jackets,Consumer,9,473.13,4258.17,2212.71,2045.46,48.04
ORD-04995,2023-11-22,2023,Q4,11,November,Europe,Germany,Office Supplies,Notebooks,Home Office,6,178.34,1070.04,539.94,530.1,49.54
ORD-00986,2023-11-22,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Notebooks,Home Office,4,299.84,1199.36,938.26,261.1,21.77
ORD-01658,2023-11-22,2023,Q4,11,November,Europe,Italy,Office Supplies,Pens,Corporate,5,123.57,617.85,481.77,136.08,22.02
ORD-07399,2023-11-22,2023,Q4,11,November,Asia Pacific,Australia,Furniture,Desks,Corporate,9,614.11,5526.99,3657.78,1869.21,33.82
ORD-01094,2023-11-22,2023,Q4,11,November,Latin America,Colombia,Electronics,Tablets,Consumer,1,400.28,400.28,305.95,94.33,23.57
ORD-00767,2023-11-23,2023,Q4,11,November,Europe,Germany,Office Supplies,Paper,Corporate,7,143.66,1005.62,674.18,331.44,32.96
ORD-01904,2023-11-23,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Printers,Home Office,6,289.72,1738.32,1279.89,458.43,26.37
ORD-06803,2023-11-23,2023,Q4,11,November,Latin America,Brazil,Furniture,Shelves,Home Office,3,201.72,605.16,412.88,192.28,31.77
ORD-09591,2023-11-23,2023,Q4,11,November,Europe,UK,Office Supplies,Pens,Consumer,3,268.77,806.31,562.15,244.16,30.28
ORD-01555,2023-11-23,2023,Q4,11,November,North America,Canada,Clothing,Shirts,Home Office,1,179.8,179.8,96.95,82.85,46.08
ORD-02168,2023-11-23,2023,Q4,11,November,Europe,UK,Electronics,Accessories,Consumer,8,636.04,5088.32,3863.81,1224.51,24.07
ORD-00662,2023-11-23,2023,Q4,11,November,Europe,UK,Electronics,Laptops,Home Office,1,1697.04,1697.04,1057.89,639.15,37.66
ORD-01344,2023-11-23,2023,Q4,11,November,Latin America,Colombia,Clothing,Shoes,Home Office,4,39.26,157.04,114.47,42.57,27.11
ORD-05185,2023-11-23,2023,Q4,11,November,North America,USA,Clothing,Jackets,Corporate,4,491.75,1967.0,1140.44,826.56,42.02
ORD-04085,2023-11-23,2023,Q4,11,November,Asia Pacific,Australia,Electronics,Tablets,Corporate,2,1042.67,2085.34,1155.11,930.23,44.61
ORD-03257,2023-11-23,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Pens,Home Office,1,269.35,269.35,202.14,67.21,24.95
ORD-06094,2023-11-23,2023,Q4,11,November,Europe,UK,Clothing,Jackets,Corporate,3,322.95,968.85,718.11,250.74,25.88
ORD-06647,2023-11-23,2023,Q4,11,November,Asia Pacific,Australia,Clothing,Shoes,Home Office,4,228.37,913.48,645.93,267.55,29.29
ORD-05547,2023-11-24,2023,Q4,11,November,North America,Canada,Electronics,Accessories,Corporate,5,512.28,2561.4,1920.98,640.42,25.0
ORD-00849,2023-11-24,2023,Q4,11,November,Asia Pacific,India,Furniture,Sofas,Home Office,1,186.06,186.06,129.88,56.18,30.19
ORD-03508,2023-11-24,2023,Q4,11,November,Europe,Italy,Furniture,Sofas,Consumer,1,1134.29,1134.29,812.96,321.33,28.33
ORD-08442,2023-11-24,2023,Q4,11,November,Latin America,Brazil,Clothing,Shoes,Home Office,4,81.28,325.12,185.16,139.96,43.05
ORD-04042,2023-11-24,2023,Q4,11,November,Europe,France,Office Supplies,Printers,Home Office,9,222.36,2001.24,1160.9,840.34,41.99
ORD-08242,2023-11-24,2023,Q4,11,November,Asia Pacific,China,Clothing,Pants,Home Office,9,241.46,2173.14,1279.9,893.24,41.1
ORD-08448,2023-11-24,2023,Q4,11,November,North America,USA,Office Supplies,Printers,Consumer,2,98.42,196.84,149.26,47.58,24.17
ORD-06567,2023-11-24,2023,Q4,11,November,Asia Pacific,Japan,Furniture,Sofas,Corporate,5,380.14,1900.7,1470.88,429.82,22.61
ORD-00369,2023-11-24,2023,Q4,11,November,Latin America,Colombia,Electronics,Accessories,Corporate,3,1896.4,5689.2,3881.15,1808.05,31.78
ORD-08402,2023-11-24,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Pens,Home Office,1,93.19,93.19,71.8,21.39,22.95
ORD-07111,2023-11-24,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Shirts,Corporate,2,76.68,153.36,81.7,71.66,46.73
ORD-09518,2023-11-24,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Printers,Consumer,6,180.39,1082.34,791.74,290.6,26.85
ORD-03187,2023-11-24,2023,Q4,11,November,Europe,Germany,Furniture,Chairs,Home Office,4,1066.02,4264.08,2700.73,1563.35,36.66
ORD-02703,2023-11-24,2023,Q4,11,November,Asia Pacific,India,Electronics,Accessories,Home Office,2,996.07,1992.14,1453.83,538.31,27.02
ORD-07757,2023-11-25,2023,Q4,11,November,Asia Pacific,China,Furniture,Sofas,Consumer,3,1272.93,3818.79,2401.98,1416.81,37.1
ORD-06055,2023-11-25,2023,Q4,11,November,Latin America,Argentina,Furniture,Chairs,Corporate,3,1357.75,4073.25,3038.72,1034.53,25.4
ORD-07801,2023-11-25,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Printers,Corporate,4,20.41,81.64,47.14,34.5,42.26
ORD-08452,2023-11-25,2023,Q4,11,November,North America,Canada,Electronics,Accessories,Consumer,4,1015.65,4062.6,3123.64,938.96,23.11
ORD-06199,2023-11-25,2023,Q4,11,November,Latin America,Argentina,Electronics,Smartphones,Home Office,4,397.37,1589.48,1145.41,444.07,27.94
ORD-00628,2023-11-25,2023,Q4,11,November,Latin America,Brazil,Furniture,Chairs,Consumer,1,759.03,759.03,403.64,355.39,46.82
ORD-02022,2023-11-25,2023,Q4,11,November,Europe,France,Electronics,Laptops,Home Office,4,451.9,1807.6,987.4,820.2,45.38
ORD-03839,2023-11-26,2023,Q4,11,November,Europe,Italy,Electronics,Tablets,Consumer,4,1997.02,7988.08,6310.01,1678.07,21.01
ORD-04937,2023-11-26,2023,Q4,11,November,Latin America,Argentina,Office Supplies,Paper,Consumer,6,204.94,1229.64,935.79,293.85,23.9
ORD-01215,2023-11-26,2023,Q4,11,November,Latin America,Colombia,Furniture,Shelves,Consumer,5,1198.95,5994.75,4658.18,1336.57,22.3
ORD-02522,2023-11-26,2023,Q4,11,November,Europe,Spain,Office Supplies,Notebooks,Corporate,5,149.7,748.5,413.41,335.09,44.77
ORD-02607,2023-11-26,2023,Q4,11,November,Europe,Spain,Office Supplies,Printers,Corporate,8,264.16,2113.28,1566.3,546.98,25.88
ORD-08908,2023-11-26,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Pens,Home Office,5,228.38,1141.9,632.73,509.17,44.59
ORD-06687,2023-11-26,2023,Q4,11,November,North America,Mexico,Electronics,Tablets,Consumer,6,1392.75,8356.5,4770.4,3586.1,42.91
ORD-09464,2023-11-27,2023,Q4,11,November,Latin America,Argentina,Clothing,Shoes,Home Office,1,270.04,270.04,191.87,78.17,28.95
ORD-06060,2023-11-27,2023,Q4,11,November,North America,Canada,Office Supplies,Pens,Home Office,3,255.6,766.8,484.85,281.95,36.77
ORD-04850,2023-11-27,2023,Q4,11,November,Asia Pacific,Japan,Electronics,Laptops,Corporate,9,372.95,3356.55,2553.62,802.93,23.92
ORD-06600,2023-11-27,2023,Q4,11,November,Latin America,Colombia,Clothing,Shoes,Home Office,3,87.38,262.14,193.09,69.05,26.34
ORD-05364,2023-11-27,2023,Q4,11,November,Europe,Italy,Office Supplies,Printers,Home Office,4,123.78,495.12,263.11,232.01,46.86
ORD-07933,2023-11-27,2023,Q4,11,November,North America,Canada,Electronics,Tablets,Corporate,6,1900.58,11403.48,5930.57,5472.91,47.99
ORD-06376,2023-11-27,2023,Q4,11,November,North America,Canada,Electronics,Accessories,Consumer,6,1116.98,6701.88,3539.78,3162.1,47.18
ORD-04348,2023-11-27,2023,Q4,11,November,Europe,France,Furniture,Chairs,Home Office,2,799.46,1598.92,921.65,677.27,42.36
ORD-02243,2023-11-27,2023,Q4,11,November,North America,USA,Furniture,Chairs,Consumer,9,412.25,3710.25,2701.38,1008.87,27.19
ORD-09650,2023-11-28,2023,Q4,11,November,Asia Pacific,Australia,Office Supplies,Notebooks,Consumer,7,280.16,1961.12,1060.59,900.53,45.92
ORD-05132,2023-11-28,2023,Q4,11,November,Latin America,Brazil,Furniture,Sofas,Consumer,1,825.81,825.81,581.9,243.91,29.54
ORD-05272,2023-11-28,2023,Q4,11,November,North America,Mexico,Electronics,Tablets,Consumer,3,1967.68,5903.04,4427.33,1475.71,25.0
ORD-02545,2023-11-28,2023,Q4,11,November,Latin America,Brazil,Electronics,Tablets,Corporate,10,665.23,6652.3,4384.87,2267.43,34.08
ORD-06580,2023-11-28,2023,Q4,11,November,Latin America,Argentina,Furniture,Chairs,Consumer,4,1413.66,5654.64,4204.34,1450.3,25.65
ORD-03428,2023-11-28,2023,Q4,11,November,Europe,Spain,Office Supplies,Paper,Consumer,4,221.13,884.52,465.35,419.17,47.39
ORD-08478,2023-11-28,2023,Q4,11,November,North America,Mexico,Office Supplies,Printers,Consumer,6,225.17,1351.02,831.89,519.13,38.43
ORD-02311,2023-11-28,2023,Q4,11,November,Latin America,Brazil,Electronics,Smartphones,Home Office,6,1698.79,10192.74,5597.01,4595.73,45.09
ORD-09654,2023-11-28,2023,Q4,11,November,Asia Pacific,India,Clothing,Pants,Corporate,5,226.83,1134.15,615.57,518.58,45.72
ORD-00098,2023-11-28,2023,Q4,11,November,Asia Pacific,China,Office Supplies,Notebooks,Corporate,10,252.87,2528.7,2022.13,506.57,20.03
ORD-04426,2023-11-28,2023,Q4,11,November,North America,Mexico,Electronics,Laptops,Home Office,4,810.39,3241.56,1952.66,1288.9,39.76
ORD-00898,2023-11-29,2023,Q4,11,November,North America,Canada,Furniture,Chairs,Consumer,10,1186.05,11860.5,7490.6,4369.9,36.84
ORD-07946,2023-11-29,2023,Q4,11,November,Asia Pacific,Australia,Furniture,Sofas,Consumer,9,893.18,8038.62,6376.97,1661.65,20.67
ORD-07126,2023-11-29,2023,Q4,11,November,Latin America,Colombia,Electronics,Tablets,Home Office,4,208.16,832.64,426.79,405.85,48.74
ORD-08435,2023-11-29,2023,Q4,11,November,Europe,Germany,Electronics,Smartphones,Corporate,2,912.0,1824.0,1014.17,809.83,44.4
ORD-02093,2023-11-29,2023,Q4,11,November,Europe,Germany,Office Supplies,Printers,Corporate,1,30.49,30.49,18.97,11.52,37.78
ORD-06986,2023-11-29,2023,Q4,11,November,North America,Canada,Office Supplies,Paper,Consumer,4,291.13,1164.52,729.34,435.18,37.37
ORD-08033,2023-11-29,2023,Q4,11,November,Asia Pacific,India,Clothing,Shirts,Home Office,8,25.03,200.24,121.37,78.87,39.39
ORD-07073,2023-11-29,2023,Q4,11,November,Asia Pacific,Japan,Clothing,Shirts,Home Office,9,400.84,3607.56,2036.73,1570.83,43.54
ORD-04677,2023-11-29,2023,Q4,11,November,Latin America,Colombia,Office Supplies,Pens,Corporate,6,144.7,868.2,545.1,323.1,37.21
ORD-03901,2023-11-29,2023,Q4,11,November,Asia Pacific,India,Electronics,Laptops,Home Office,4,950.82,3803.28,2958.58,844.7,22.21
ORD-05068,2023-11-30,2023,Q4,11,November,Latin America,Brazil,Office Supplies,Notebooks,Corporate,9,148.87,1339.83,958.14,381.69,28.49
ORD-04304,2023-11-30,2023,Q4,11,November,Latin America,Argentina,Clothing,Jackets,Home Office,10,256.78,2567.8,1389.12,1178.68,45.9
ORD-05423,2023-11-30,2023,Q4,11,November,North America,Canada,Clothing,Pants,Home Office,10,48.68,486.8,351.16,135.64,27.86
ORD-08745,2023-11-30,2023,Q4,11,November,Europe,Italy,Office Supplies,Paper,Consumer,3,144.5,433.5,285.67,147.83,34.1
ORD-08770,2023-11-30,2023,Q4,11,November,Asia Pacific,Japan,Furniture,Chairs,Consumer,3,1015.91,3047.73,1909.04,1138.69,37.36
ORD-08781,2023-11-30,2023,Q4,11,November,Latin America,Colombia,Furniture,Desks,Consumer,9,1266.82,11401.38,6047.28,5354.1,46.96
ORD-03671,2023-11-30,2023,Q4,11,November,Latin America,Colombia,Electronics,Laptops,Home Office,7,1786.65,12506.55,8629.27,3877.28,31.0
ORD-00819,2023-12-01,2023,Q4,12,December,Latin America,Colombia,Furniture,Desks,Home Office,9,1402.93,12626.37,8697.9,3928.47,31.11
ORD-09942,2023-12-01,2023,Q4,12,December,North America,Mexico,Electronics,Accessories,Corporate,8,686.56,5492.48,3886.32,1606.16,29.24
ORD-07398,2023-12-01,2023,Q4,12,December,North America,Mexico,Furniture,Shelves,Home Office,1,1041.33,1041.33,608.91,432.42,41.53
ORD-01528,2023-12-01,2023,Q4,12,December,Asia Pacific,Japan,Office Supplies,Printers,Consumer,1,68.19,68.19,42.1,26.09,38.26
ORD-06954,2023-12-01,2023,Q4,12,December,Latin America,Brazil,Furniture,Sofas,Consumer,7,1033.83,7236.81,5211.21,2025.6,27.99
ORD-01659,2023-12-01,2023,Q4,12,December,Europe,UK,Electronics,Tablets,Corporate,7,423.97,2967.79,2207.84,759.95,25.61
ORD-03762,2023-12-01,2023,Q4,12,December,North America,Canada,Furniture,Sofas,Corporate,8,144.39,1155.12,587.61,567.51,49.13
ORD-08065,2023-12-01,2023,Q4,12,December,Latin America,Brazil,Office Supplies,Paper,Consumer,7,288.67,2020.69,1287.39,733.3,36.29
ORD-05366,2023-12-02,2023,Q4,12,December,Europe,France,Office Supplies,Printers,Consumer,2,220.09,440.18,262.0,178.18,40.48
ORD-05127,2023-12-02,2023,Q4,12,December,Europe,Spain,Electronics,Laptops,Home Office,5,631.81,3159.05,2180.39,978.66,30.98
ORD-03775,2023-12-02,2023,Q4,12,December,Europe,Italy,Electronics,Laptops,Home Office,3,1537.79,4613.37,2592.79,2020.58,43.8
ORD-00636,2023-12-02,2023,Q4,12,December,Europe,France,Electronics,Accessories,Home Office,10,405.78,4057.8,2592.42,1465.38,36.11
ORD-02175,2023-12-02,2023,Q4,12,December,Asia Pacific,India,Office Supplies,Paper,Corporate,2,175.18,350.36,235.75,114.61,32.71
ORD-07680,2023-12-02,2023,Q4,12,December,Asia Pacific,Japan,Furniture,Shelves,Home Office,2,585.6,1171.2,912.12,259.08,22.12
ORD-00505,2023-12-02,2023,Q4,12,December,North America,Mexico,Furniture,Sofas,Corporate,4,539.42,2157.68,1657.73,499.95,23.17
ORD-03022,2023-12-02,2023,Q4,12,December,North America,Canada,Office Supplies,Paper,Consumer,3,251.75,755.25,450.73,304.52,40.32
ORD-09824,2023-12-02,2023,Q4,12,December,Europe,UK,Furniture,Shelves,Consumer,9,1316.61,11849.49,7442.56,4406.93,37.19
ORD-04134,2023-12-03,2023,Q4,12,December,Europe,France,Office Supplies,Notebooks,Home Office,5,163.58,817.9,652.16,165.74,20.26
ORD-04147,2023-12-03,2023,Q4,12,December,North America,Canada,Office Supplies,Notebooks,Consumer,5,10.76,53.8,35.0,18.8,34.94
ORD-01393,2023-12-03,2023,Q4,12,December,Asia Pacific,India,Office Supplies,Printers,Consumer,10,212.87,2128.7,1240.16,888.54,41.74
ORD-07820,2023-12-03,2023,Q4,12,December,Asia Pacific,India,Office Supplies,Pens,Consumer,6,55.01,330.06,221.29,108.77,32.95
ORD-03529,2023-12-03,2023,Q4,12,December,Asia Pacific,Japan,Clothing,Pants,Corporate,2,290.31,580.62,367.49,213.13,36.71
ORD-07533,2023-12-03,2023,Q4,12,December,Latin America,Colombia,Office Supplies,Pens,Corporate,4,256.96,1027.84,550.75,477.09,46.42
ORD-07677,2023-12-03,2023,Q4,12,December,Europe,France,Furniture,Desks,Consumer,2,270.28,540.56,320.73,219.83,40.67
ORD-01887,2023-12-03,2023,Q4,12,December,Asia Pacific,Australia,Office Supplies,Pens,Corporate,7,280.93,1966.51,1255.04,711.47,36.18
ORD-09336,2023-12-03,2023,Q4,12,December,North America,USA,Office Supplies,Paper,Corporate,6,65.91,395.46,270.72,124.74,31.54
ORD-00484,2023-12-03,2023,Q4,12,December,Latin America,Colombia,Electronics,Smartphones,Consumer,3,880.78,2642.34,1407.23,1235.11,46.74
ORD-05586,2023-12-03,2023,Q4,12,December,Asia Pacific,Australia,Furniture,Shelves,Home Office,1,1395.34,1395.34,875.57,519.77,37.25
ORD-08835,2023-12-04,2023,Q4,12,December,Latin America,Colombia,Furniture,Sofas,Consumer,3,1360.5,4081.5,3041.09,1040.41,25.49
ORD-01938,2023-12-04,2023,Q4,12,December,Latin America,Brazil,Furniture,Desks,Corporate,10,151.83,1518.3,846.81,671.49,44.23
ORD-06380,2023-12-04,2023,Q4,12,December,Europe,Germany,Electronics,Tablets,Corporate,4,667.26,2669.04,1529.98,1139.06,42.68
ORD-02141,2023-12-04,2023,Q4,12,December,Asia Pacific,Australia,Electronics,Laptops,Corporate,10,1230.84,12308.4,9540.48,2767.92,22.49
ORD-05169,2023-12-04,2023,Q4,12,December,Europe,UK,Clothing,Jackets,Home Office,9,464.18,4177.62,2819.4,1358.22,32.51
ORD-04084,2023-12-04,2023,Q4,12,December,Asia Pacific,India,Clothing,Shirts,Consumer,8,230.03,1840.24,1117.19,723.05,39.29
ORD-09426,2023-12-04,2023,Q4,12,December,Asia Pacific,Australia,Furniture,Desks,Home Office,6,230.71,1384.26,874.95,509.31,36.79
ORD-05721,2023-12-04,2023,Q4,12,December,Europe,Spain,Office Supplies,Pens,Home Office,2,278.82,557.64,408.01,149.63,26.83
ORD-01725,2023-12-04,2023,Q4,12,December,Asia Pacific,Australia,Electronics,Laptops,Consumer,9,1069.04,9621.36,5392.91,4228.45,43.95
ORD-07121,2023-12-04,2023,Q4,12,December,Asia Pacific,Australia,Office Supplies,Printers,Consumer,10,117.96,1179.6,660.61,518.99,44.0
ORD-06463,2023-12-04,2023,Q4,12,December,Asia Pacific,Japan,Clothing,Pants,Home Office,8,175.01,1400.08,796.04,604.04,43.14
ORD-02603,2023-12-04,2023,Q4,12,December,Europe,Italy,Furniture,Desks,Corporate,2,1021.4,2042.8,1385.43,657.37,32.18
